ID товара,Наименование,Цена,Город,Промо цена,Ссылка на страницу
3954998,Смесь Вкусы Мира манго-орехи-семечки 50г,143.70,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3954998/
3430054,Попкорн ПроПорция сладко-солёный с сиропом цикория 60г,85.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3430054/
3531423,Маффин Bionova протеиновый шоколадный с пряностями 40г,74.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3531423/
3294945,Батончик Рототайка на фруктозе мультифрукт 27г,26.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3294945/
3310417,Чипсы Happy Monkey кокосовые фитнес 40г,169.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3310417/
3794836,Батончик BE-KIND горький шоколад-морская соль 30г,119.90,Санкт-Петербург,94.94,https://www.detmir.ru/product/index/id/3794836/
3286820,Батончик Take a Bite Тонус орехово-фруктовый кумкват-лимон 45г,113.30,Санкт-Петербург,58,https://www.detmir.ru/product/index/id/3286820/
3419013,Батончик DiYes апельсин-фундук-арахис с молочным шоколадом и витамином С 40г,66.70,Санкт-Петербург,56.33,https://www.detmir.ru/product/index/id/3419013/
3444371,Батончик-мюсли Диа-Веста Класс клубника со сливками в глазури 32г,26.50,Санкт-Петербург,22.67,https://www.detmir.ru/product/index/id/3444371/
3506030,Чипсы Сибуки морская капуста-васаби 5г,62.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3506030/
3310369,Крекер Лакомства для здоровья Мульти про 220г,168.70,Санкт-Петербург,139,https://www.detmir.ru/product/index/id/3310369/
3294965,Завтрак LaFitore легкий кукурузный 110г,123.50,Санкт-Петербург,97.91,https://www.detmir.ru/product/index/id/3294965/
3491069,Крекеры Bifrut льняные с кунжутом 210г,164.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3491069/
3277073,Снеки Зеленика сушеная зеленая фасоль 30г,172.90,Санкт-Петербург,109,https://www.detmir.ru/product/index/id/3277073/
3480245,Батончик SOJ Маршмэллоу с клубничной начинкой в белом шоколаде 30г,74.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3480245/
3328918,Батончик Pastilata фруктовый вишня-банан 30г,77.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3328918/
3649408,Малина Vitazine сублимированная целые ягоды 20г,277,Санкт-Петербург,229,https://www.detmir.ru/product/index/id/3649408/
3537106,Попкорн Happy Corn сладко-соленый 30г,29.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3537106/
3710564,Биологически активная добавка Капитан Сильвер кокосовый в шоколадной глазури 50г,39.90,Санкт-Петербург,33.56,https://www.detmir.ru/product/index/id/3710564/
3954995,Смесь Вкусы Мира клубника-орехи-семечки 50г,143.70,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3954995/
3444373,Завтрак сухой Диа-Веста Класс с ягодами облепихи 30г,19.50,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3444373/
3286817,Батончик Take a Bite Иммунитет орехово-фруктовый клюква-тыквенные семечки 45г,113.30,Санкт-Петербург,67.22,https://www.detmir.ru/product/index/id/3286817/
3286035,Орехи Семушка фундук сушеный 40г,108.90,Санкт-Петербург,96.92,https://www.detmir.ru/product/index/id/3286035/
3491232,Снек кукурузный Honest Fields со вкусом барбекю 30г,156.50,Санкт-Петербург,109,https://www.detmir.ru/product/index/id/3491232/
3419015,Батончик DiYes кокос-кешью-миндаль с молочным шоколадом витаминами и железом 40г,66.70,Санкт-Петербург,49.40,https://www.detmir.ru/product/index/id/3419015/
3619407,Палочки кукурузные Baby King Organic 30г,58.70,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3619407/
3503231,Кешью Chikalab обжаренный целый 150г,299,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3503231/
3550044,Крекеры TRAWA от Get Health льняные 160г,371,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3550044/
3710570,Батончик Капитан Сильвер трюфельно-ореховый в шоколадной глазури 50г,29.90,Санкт-Петербург,24.65,https://www.detmir.ru/product/index/id/3710570/
3491070,Крекеры Bifrut овсяные с солью 210г,164.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3491070/
3710565,Биологически активная добавка Капитан Сильвер Батончик кокосовый в белой глазури 50г,34.90,Санкт-Петербург,29.60,https://www.detmir.ru/product/index/id/3710565/
3728581,Снек Bob Snail Фруктовый хурма в молочном бельгийском шоколаде без добавленного сахара 30г,98.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3728581/
3366459,Лепестки Polezzno миндальные100г,331,Санкт-Петербург,289,https://www.detmir.ru/product/index/id/3366459/
3491229,Снек кукурузный Honest Fields морские водоросли 30г,161.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3491229/
3491230,Снек кукурузный Honest Fields со вкусом сыра чеддер 30г,131.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3491230/
3296402,Шоколад Super Fudgio молочный без сахара 40г,205,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3296402/
3422250,Хлебцы Leksands Традиционные темно-ржаные 200г,229,Санкт-Петербург,179,https://www.detmir.ru/product/index/id/3422250/
3415079,Батончик Биокей с черникой и цельными злаками 30г,28.50,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3415079/
3415080,Батончик Биокей с бананом и цельными злаками 20г,28.50,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3415080/
3418930,Батончик ПП овсяный тарт с малиной и ароматом лесных ягод 50г,66.50,Санкт-Петербург,46.43,https://www.detmir.ru/product/index/id/3418930/
3537107,Попкорн Happy Corn с cолью 30г,79.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3537107/
